customer_id,transaction_count,total_transaction_value,avg_transaction_value
CUST038030,21,49417.98,2353.24
CUST038387,30,49417.84,1647.26
CUST026081,22,49415.93,2246.18
CUST040726,21,49415.07,2353.1
CUST035472,26,49413.04,1900.5
CUST010628,20,49411.81,2470.59
CUST005003,18,49411.47,2745.08
CUST049996,20,49411.08,2470.55
CUST008590,23,49408.9,2148.21
CUST002881,23,49408.67,2148.2
CUST001462,21,49408.24,2352.77
CUST012681,28,49407.33,1764.55
CUST045643,20,49407.3,2470.37
CUST033650,26,49407.16,1900.28
CUST019627,21,49406.62,2352.7
CUST009255,26,49405.63,1900.22
CUST045125,23,49405.29,2148.06
CUST023361,24,49405.23,2058.55
CUST025952,24,49402.97,2058.46
CUST040452,24,49401.97,2058.42
CUST003075,22,49401.25,2245.51
CUST035883,21,49400.76,2352.42
CUST027246,23,49400.56,2147.85
CUST021568,16,49399.7,3087.48
CUST001854,26,49398.96,1899.96
CUST046963,13,49398.48,3799.88
CUST036531,22,49396.73,2245.31
CUST022330,24,49392.11,2058.0
CUST037084,27,49391.91,1829.33
CUST032167,21,49390.95,2351.95
CUST045056,22,49390.08,2245.0
CUST018472,24,49388.82,2057.87
CUST046266,13,49387.77,3799.06
CUST038098,17,49387.71,2905.16
CUST038866,23,49387.66,2147.29
CUST027794,22,49386.2,2244.83
CUST008670,22,49385.59,2244.8
CUST016879,24,49385.34,2057.72
CUST023114,28,49382.97,1763.68
CUST047471,20,49381.91,2469.1
CUST048378,19,49381.24,2599.01
CUST042124,22,49380.4,2244.56
CUST015725,15,49379.89,3291.99
CUST048260,17,49377.43,2904.55
CUST048724,16,49372.33,3085.77
CUST041667,25,49371.76,1974.87
CUST029012,28,49371.44,1763.27
CUST034019,21,49370.92,2351.0
CUST046698,31,49367.66,1592.51
CUST027471,27,49364.6,1828.32
CUST032027,28,49360.65,1762.88
CUST046769,28,49355.13,1762.68
CUST001914,20,49354.08,2467.7
CUST008355,31,49354.01,1592.06
CUST022690,26,49352.09,1898.16
CUST046708,24,49352.03,2056.33
CUST003189,17,49350.65,2902.98
CUST027353,20,49349.91,2467.5
CUST008143,14,49349.78,3524.98
CUST046017,20,49349.69,2467.48
CUST037509,26,49347.93,1898.0
CUST006881,25,49347.66,1973.91
CUST016497,16,49346.71,3084.17
CUST002115,18,49346.5,2741.47
CUST005405,27,49346.16,1827.64
CUST046120,27,49339.03,1827.37
CUST030497,22,49338.35,2242.65
CUST009526,20,49337.79,2466.89
CUST032295,25,49337.03,1973.48
CUST031348,19,49336.54,2596.66
CUST006240,23,49336.36,2145.06
CUST040302,20,49334.48,2466.72
CUST020955,28,49333.75,1761.92
CUST007443,24,49330.71,2055.45
CUST017611,19,49330.06,2596.32
CUST000524,21,49329.76,2349.04
CUST026477,19,49329.16,2596.27
CUST008789,21,49328.27,2348.97
CUST026373,21,49328.07,2348.96
CUST047066,15,49327.21,3288.48
CUST046091,22,49324.72,2242.03
CUST012638,28,49324.67,1761.6
CUST038349,21,49323.98,2348.76
CUST035383,18,49316.82,2739.82
CUST029093,20,49316.63,2465.83
CUST046000,23,49312.95,2144.04
CUST003687,22,49311.4,2241.43
CUST009348,28,49310.69,1761.1
CUST029583,24,49309.59,2054.57
CUST013834,29,49305.61,1700.19
CUST038799,24,49303.97,2054.33
CUST024430,24,49303.8,2054.33
CUST035324,21,49303.23,2347.77
CUST044729,26,49300.9,1896.19
CUST034896,22,49298.12,2240.82
CUST017516,21,49293.75,2347.32
CUST035258,19,49292.55,2594.34
CUST017046,20,49292.18,2464.61
CUST016345,25,49286.39,1971.46
CUST012582,25,49285.33,1971.41
CUST029653,18,49284.38,2738.02
CUST004471,21,49278.21,2346.58
CUST010585,25,49275.68,1971.03
CUST048125,20,49273.92,2463.7
CUST032067,25,49273.05,1970.92
CUST020439,20,49272.72,2463.64
CUST048698,21,49272.55,2346.31
CUST041125,26,49270.81,1895.03
CUST038473,23,49268.28,2142.1
CUST031045,20,49268.01,2463.4
CUST009059,31,49267.38,1589.27
CUST022071,18,49261.58,2736.75
CUST030710,21,49259.91,2345.71
CUST049296,31,49256.97,1588.93
CUST003310,32,49254.02,1539.19
CUST036535,25,49251.47,1970.06
CUST018909,25,49247.36,1969.89
CUST003601,26,49244.28,1894.01
CUST001423,25,49243.74,1969.75
CUST005044,23,49241.51,2140.94
CUST045054,16,49240.86,3077.55
CUST039227,20,49240.09,2462.0
CUST019256,29,49239.76,1697.92
CUST023531,25,49238.15,1969.53
CUST048309,22,49235.76,2237.99
CUST046992,17,49234.16,2896.13
CUST016031,24,49233.12,2051.38
CUST025218,24,49232.87,2051.37
CUST037042,25,49231.95,1969.28
CUST029215,22,49231.63,2237.8
CUST047617,17,49231.43,2895.97
CUST011594,20,49228.91,2461.45
CUST049778,15,49226.1,3281.74
CUST005169,25,49224.36,1968.97
CUST002407,17,49223.83,2895.52
CUST002467,23,49223.75,2140.16
CUST039582,22,49223.0,2237.41
CUST040574,20,49222.89,2461.14
CUST033554,15,49218.79,3281.25
CUST044106,26,49217.57,1892.98
CUST005907,17,49216.99,2895.12
CUST044389,25,49216.28,1968.65
CUST029862,25,49211.42,1968.46
CUST045565,27,49209.87,1822.59
CUST049064,21,49208.74,2343.27
CUST016337,23,49205.77,2139.38
CUST005372,26,49205.42,1892.52
CUST033001,31,49205.13,1587.26
CUST043634,26,49204.53,1892.48
CUST017660,24,49201.1,2050.05
CUST033088,18,49198.62,2733.26
CUST048815,23,49194.59,2138.9
CUST010611,22,49194.15,2236.1
CUST022609,18,49193.71,2732.98
CUST006130,22,49193.27,2236.06
CUST015031,19,49191.71,2589.04
CUST009474,24,49190.56,2049.61
CUST044616,36,49189.55,1366.38
CUST022348,23,49189.12,2138.66
CUST002798,22,49188.65,2235.85
CUST024417,20,49188.44,2459.42
CUST006842,19,49188.14,2588.85
CUST029613,19,49186.66,2588.77
CUST022758,24,49185.24,2049.39
CUST004091,22,49183.53,2235.62
CUST006406,22,49183.01,2235.59
CUST026671,19,49177.9,2588.31
CUST024939,21,49177.77,2341.8
CUST041729,24,49176.34,2049.01
CUST001944,24,49174.76,2048.95
CUST023228,26,49174.63,1891.33
CUST044555,21,49174.15,2341.63
CUST002133,23,49171.8,2137.9
CUST014175,15,49171.05,3278.07
CUST036425,29,49169.75,1695.51
CUST041268,25,49168.1,1966.72
CUST026655,21,49168.07,2341.34
CUST025507,19,49168.01,2587.79
CUST033164,18,49162.86,2731.27
CUST030621,25,49162.28,1966.49
CUST033277,19,49159.39,2587.34
CUST038492,23,49157.86,2137.3
CUST041971,25,49157.51,1966.3
CUST012199,23,49156.26,2137.23
CUST040141,21,49155.5,2340.74
CUST005926,25,49155.31,1966.21
CUST036092,24,49154.94,2048.12
CUST029898,23,49153.05,2137.09
CUST033292,24,49153.02,2048.04
CUST004984,15,49152.6,3276.84
CUST041801,20,49149.03,2457.45
CUST016722,23,49146.93,2136.82
CUST007779,20,49145.69,2457.28
CUST038214,29,49144.65,1694.64
CUST035038,21,49142.36,2340.11
CUST047387,26,49142.31,1890.09
CUST019181,14,49139.62,3509.97
CUST045404,21,49139.18,2339.96
CUST035808,19,49137.74,2586.2
CUST042803,19,49137.49,2586.18
CUST010063,19,49133.23,2585.96
CUST026043,20,49132.54,2456.63
CUST009081,30,49131.84,1637.73
CUST011535,19,49131.48,2585.87
CUST007919,25,49130.05,1965.2
CUST035605,22,49130.03,2233.18
CUST014528,22,49129.49,2233.16
CUST007268,24,49129.38,2047.06
CUST022474,22,49128.37,2233.11
CUST007624,28,49126.12,1754.5
CUST007672,18,49125.78,2729.21
CUST002083,24,49125.44,2046.89
CUST003201,26,49122.32,1889.32
CUST015285,26,49120.46,1889.25
CUST032240,21,49119.63,2339.03
CUST009132,26,49118.31,1889.17
CUST006930,24,49117.99,2046.58
CUST035853,21,49117.93,2338.95
CUST008979,21,49117.16,2338.91
CUST034036,22,49116.65,2232.58
CUST048570,18,49115.89,2728.66
CUST024882,22,49114.86,2232.49
CUST018624,16,49113.55,3069.6
CUST012060,21,49112.11,2338.67
CUST049718,21,49111.57,2338.65
CUST030090,25,49111.4,1964.46
CUST002801,24,49107.25,2046.14
CUST026693,27,49105.34,1818.72
CUST014498,20,49103.61,2455.18
CUST027434,22,49103.03,2231.96
CUST015951,18,49102.53,2727.92
CUST024869,18,49098.61,2727.7
CUST011703,21,49094.99,2337.86
CUST004490,21,49094.99,2337.86
CUST021967,25,49092.8,1963.71
CUST032075,21,49091.99,2337.71
CUST022364,16,49090.93,3068.18
CUST035315,20,49090.7,2454.53
CUST044420,25,49090.39,1963.62
CUST003258,19,49089.31,2583.65
CUST034443,19,49088.67,2583.61
CUST033014,22,49088.61,2231.3
CUST011502,28,49088.07,1753.15
CUST023189,24,49087.3,2045.3
CUST016815,22,49086.59,2231.21
CUST031505,24,49085.21,2045.22
CUST011077,20,49084.28,2454.21
CUST027298,18,49083.25,2726.85
CUST006582,27,49081.45,1817.83
CUST028814,23,49081.04,2133.96
CUST015516,22,49077.98,2230.82
CUST021147,26,49077.98,1887.61
CUST025578,22,49076.53,2230.75
CUST032128,22,49074.38,2230.65
CUST029546,28,49073.76,1752.63
CUST008495,24,49070.15,2044.59
CUST030552,22,49069.93,2230.45
CUST042598,14,49067.77,3504.84
CUST024530,20,49065.26,2453.26
CUST027131,20,49064.53,2453.23
CUST030960,25,49063.31,1962.53
CUST009719,19,49062.59,2582.24
CUST013174,21,49060.74,2336.23
CUST002457,18,49059.54,2725.53
CUST015808,21,49058.35,2336.11
CUST007538,23,49054.93,2132.82
CUST006818,18,49053.87,2725.22
CUST025531,14,49048.58,3503.47
CUST040777,27,49048.3,1816.6
CUST043827,25,49044.85,1961.79
CUST006968,30,49043.12,1634.77
CUST003934,22,49042.6,2229.21
CUST013461,21,49037.89,2335.14
CUST033437,25,49031.13,1961.25
CUST047425,20,49030.9,2451.54
CUST018786,15,49030.43,3268.7
CUST012978,27,49027.99,1815.85
CUST011147,19,49027.74,2580.41
CUST033868,26,49023.42,1885.52
CUST035618,25,49022.26,1960.89
CUST002587,20,49020.41,2451.02
CUST037324,16,49019.44,3063.71
CUST013511,21,49019.36,2334.26
CUST013878,22,49018.97,2228.14
CUST006262,16,49018.21,3063.64
CUST021278,21,49016.44,2334.12
CUST032443,22,49012.72,2227.85
CUST010026,26,49012.68,1885.1
CUST011850,21,49010.95,2333.85
CUST002210,30,49009.17,1633.64
CUST016649,22,49007.58,2227.62
CUST005482,17,49007.32,2882.78
CUST016681,28,49004.91,1750.18
CUST020411,20,49004.9,2450.25
CUST032855,17,49004.42,2882.61
CUST044654,18,49002.75,2722.38
CUST037607,21,49002.64,2333.46
CUST046152,22,49001.93,2227.36
CUST045228,21,49001.09,2333.39
CUST030944,22,48999.52,2227.25
CUST041638,20,48998.38,2449.92
CUST003711,29,48996.88,1689.55
CUST015619,17,48996.07,2882.12
CUST032800,23,48994.64,2130.2
CUST002724,25,48993.87,1959.75
CUST007369,18,48993.23,2721.85
CUST038239,25,48992.33,1959.69
CUST046408,24,48992.01,2041.33
CUST001118,22,48991.93,2226.91
CUST011995,23,48991.86,2130.08
CUST029766,24,48991.47,2041.31
CUST021410,18,48991.13,2721.73
CUST022102,17,48990.5,2881.79
CUST038596,24,48990.02,2041.25
CUST014665,30,48986.59,1632.89
CUST008577,20,48985.59,2449.28
CUST024661,18,48983.46,2721.3
CUST013245,27,48981.11,1814.12
CUST034332,24,48978.39,2040.77
CUST033632,23,48977.94,2129.48
CUST022622,21,48976.95,2332.24
CUST024040,22,48976.64,2226.21
CUST039633,22,48976.42,2226.2
CUST032019,24,48973.59,2040.57
CUST042310,22,48972.6,2226.03
CUST015625,25,48971.14,1958.85
CUST039732,21,48970.82,2331.94
CUST006764,22,48970.79,2225.94
CUST032133,20,48970.08,2448.5
CUST028506,25,48963.22,1958.53
CUST027036,16,48961.34,3060.08
CUST015648,21,48960.81,2331.47
CUST020039,25,48960.11,1958.4
CUST025820,15,48958.0,3263.87
CUST011868,21,48956.08,2331.24
CUST029485,20,48954.11,2447.71
CUST016201,19,48952.84,2576.47
CUST010910,27,48952.71,1813.06
CUST007909,22,48952.09,2225.1
CUST032493,22,48951.83,2225.08
CUST026217,25,48950.83,1958.03
CUST008325,27,48950.29,1812.97
CUST027983,21,48948.96,2330.9
CUST031668,20,48948.15,2447.41
CUST003053,17,48946.94,2879.23
CUST035231,20,48946.75,2447.34
CUST001706,15,48945.11,3263.01
CUST013381,19,48944.9,2576.05
CUST031187,25,48944.84,1957.79
CUST003901,21,48944.65,2330.7
CUST002116,20,48942.63,2447.13
CUST041184,17,48940.22,2878.84
CUST021471,21,48939.98,2330.48
CUST004535,21,48938.28,2330.39
CUST012830,35,48936.27,1398.18
CUST024353,19,48936.02,2575.58
CUST018423,26,48935.62,1882.14
CUST033207,24,48934.27,2038.93
CUST027870,26,48934.25,1882.09
CUST038549,24,48933.8,2038.91
CUST007257,20,48933.62,2446.68
CUST016004,27,48933.17,1812.34
CUST013359,29,48931.51,1687.29
CUST031624,25,48930.79,1957.23
CUST047551,24,48929.99,2038.75
CUST017015,20,48929.36,2446.47
CUST040017,31,48924.94,1578.22
CUST045711,22,48922.31,2223.74
CUST022135,17,48921.18,2877.72
CUST035594,22,48921.07,2223.68
CUST011939,22,48919.39,2223.61
CUST015578,18,48916.25,2717.57
CUST002835,19,48914.36,2574.44
CUST049596,22,48914.11,2223.37
CUST003944,19,48913.1,2574.37
CUST044290,22,48911.65,2223.26
CUST009405,26,48911.44,1881.21
CUST021417,24,48908.28,2037.85
CUST009375,17,48907.6,2876.92
CUST038078,17,48907.12,2876.89
CUST007980,26,48906.82,1881.03
CUST015140,20,48906.39,2445.32
CUST025444,21,48905.28,2328.82
CUST042758,19,48904.04,2573.9
CUST046809,17,48901.61,2876.57
CUST039727,24,48900.88,2037.54
CUST016303,22,48899.89,2222.72
CUST028502,23,48897.86,2125.99
CUST020695,24,48897.49,2037.4
CUST042398,20,48896.92,2444.85
CUST029352,24,48896.1,2037.34
CUST043820,20,48895.87,2444.79
CUST030519,26,48895.85,1880.61
CUST012062,18,48895.08,2716.39
CUST034677,11,48893.48,4444.86
CUST044386,28,48891.23,1746.12
CUST039554,21,48889.83,2328.09
CUST026428,24,48889.19,2037.05
CUST044296,25,48886.33,1955.45
CUST011811,18,48885.52,2715.86
CUST042370,30,48884.03,1629.47
CUST001654,25,48884.01,1955.36
CUST014894,18,48878.93,2715.5
CUST001358,18,48876.13,2715.34
CUST049357,27,48875.81,1810.22
CUST018124,18,48873.61,2715.2
CUST042778,29,48873.5,1685.29
CUST010626,23,48872.98,2124.91
CUST047253,27,48870.97,1810.04
CUST036197,25,48869.64,1954.79
CUST011017,19,48868.98,2572.05
CUST047187,15,48868.59,3257.91
CUST025866,27,48867.66,1809.91
CUST008993,20,48866.87,2443.34
CUST033870,22,48866.31,2221.2
CUST028083,17,48865.29,2874.43
CUST020620,19,48864.94,2571.84
CUST003070,20,48864.58,2443.23
CUST006883,23,48864.23,2124.53
CUST040820,21,48863.02,2326.81
CUST008645,21,48859.81,2326.66
CUST015237,25,48858.59,1954.34
CUST001311,21,48854.09,2326.39
CUST005165,21,48853.98,2326.38
CUST024001,18,48852.58,2714.03
CUST036199,25,48851.35,1954.05
CUST023769,25,48847.68,1953.91
CUST021639,22,48845.3,2220.24
CUST046642,26,48842.47,1878.56
CUST035532,20,48836.37,2441.82
CUST003339,23,48834.17,2123.22
CUST047666,24,48831.71,2034.65
CUST042844,20,48828.62,2441.43
CUST048903,18,48827.7,2712.65
CUST017247,18,48826.61,2712.59
CUST025991,20,48824.1,2441.21
CUST000018,21,48823.81,2324.94
CUST000982,30,48822.12,1627.4
CUST041602,10,48821.98,4882.2
CUST044716,30,48821.7,1627.39
CUST023314,23,48821.46,2122.67
CUST032286,26,48820.97,1877.73
CUST031534,23,48818.91,2122.56
CUST001283,26,48818.37,1877.63
CUST023276,18,48817.8,2712.1
CUST018445,15,48817.75,3254.52
CUST025482,14,48817.22,3486.94
CUST021662,24,48816.92,2034.04
CUST022209,27,48816.89,1808.03
CUST042240,15,48815.59,3254.37
CUST015227,20,48813.12,2440.66
CUST036256,22,48812.69,2218.76
CUST021440,19,48812.52,2569.08
CUST028582,20,48811.99,2440.6
CUST042157,18,48811.35,2711.74
CUST016552,20,48808.96,2440.45
CUST044046,15,48803.96,3253.6
CUST026552,24,48803.07,2033.46
CUST016465,18,48801.99,2711.22
CUST007958,19,48798.44,2568.34
CUST016947,26,48797.76,1876.84
CUST037552,29,48797.24,1682.66
CUST037419,19,48795.9,2568.21
CUST014830,24,48794.57,2033.11
CUST038420,20,48793.12,2439.66
CUST043749,23,48791.66,2121.38
CUST032676,25,48791.09,1951.64
CUST046224,28,48788.61,1742.45
CUST019166,27,48785.39,1806.87
CUST032041,16,48781.89,3048.87
CUST040630,18,48781.63,2710.09
CUST044031,20,48780.72,2439.04
CUST039359,17,48780.51,2869.44
CUST003083,18,48779.0,2709.94
CUST001787,20,48778.62,2438.93
CUST039023,16,48777.58,3048.6
CUST018097,17,48776.35,2869.2
CUST046716,18,48776.2,2709.79
CUST006682,20,48773.3,2438.67
CUST001896,22,48771.73,2216.9
CUST004880,28,48770.65,1741.81
CUST004336,22,48764.9,2216.59
CUST038817,19,48758.47,2566.24
CUST005609,14,48758.47,3482.75
CUST044350,16,48758.16,3047.39
CUST047995,17,48755.19,2867.95
CUST045325,21,48754.76,2321.66
CUST028260,18,48753.26,2708.51
CUST036424,23,48748.45,2119.5
CUST020104,30,48746.98,1624.9
CUST010394,22,48746.53,2215.75
CUST042351,19,48742.94,2565.42
CUST003607,21,48742.56,2321.07
CUST010414,24,48742.36,2030.93
CUST016213,20,48741.74,2437.09
CUST041019,30,48739.71,1624.66
CUST008799,22,48738.02,2215.36
CUST002269,19,48735.67,2565.04
CUST027530,17,48734.52,2866.74
CUST043391,13,48733.72,3748.75
CUST033789,19,48733.33,2564.91
CUST004239,20,48732.01,2436.6
CUST016721,20,48731.46,2436.57
CUST023630,25,48731.39,1949.26
CUST004804,21,48730.05,2320.48
CUST043907,14,48729.03,3480.65
CUST018726,24,48728.89,2030.37
CUST025374,25,48728.18,1949.13
CUST000852,24,48726.98,2030.29
CUST041664,16,48725.31,3045.33
CUST037377,19,48722.62,2564.35
CUST029070,23,48720.54,2118.28
CUST022845,24,48719.44,2029.98
CUST043102,22,48719.4,2214.52
CUST040735,20,48718.56,2435.93
CUST035355,20,48716.66,2435.83
CUST005618,20,48716.57,2435.83
CUST016123,24,48715.64,2029.82
CUST037558,18,48712.91,2706.27
CUST042911,19,48710.09,2563.69
CUST008227,17,48707.84,2865.17
CUST019531,31,48703.89,1571.09
CUST025126,22,48703.08,2213.78
CUST020868,20,48697.53,2434.88
CUST002432,26,48692.84,1872.8
CUST012574,17,48691.2,2864.19
CUST023290,31,48690.93,1570.68
CUST014699,24,48690.43,2028.77
CUST015914,25,48690.34,1947.61
CUST005990,25,48686.84,1947.47
CUST041333,19,48683.55,2562.29
CUST018855,27,48683.49,1803.09
CUST027241,18,48683.09,2704.62
CUST049239,21,48682.27,2318.2
CUST043929,27,48682.18,1803.04
CUST038402,20,48680.94,2434.05
CUST029502,25,48680.71,1947.23
CUST030094,15,48679.77,3245.32
CUST048168,24,48679.44,2028.31
CUST023820,16,48679.17,3042.45
CUST046166,25,48678.74,1947.15
CUST039714,23,48677.68,2116.42
CUST020562,19,48674.28,2561.8
CUST016767,20,48671.91,2433.6
CUST015655,24,48671.7,2027.99
CUST012834,26,48671.54,1871.98
CUST024847,18,48670.5,2703.92
CUST042391,16,48666.25,3041.64
CUST015228,25,48666.09,1946.64
CUST015115,23,48664.99,2115.87
CUST011612,24,48664.51,2027.69
CUST047331,16,48663.93,3041.5
CUST028160,13,48663.45,3743.34
CUST019332,17,48662.56,2862.5
CUST019450,21,48661.97,2317.24
CUST028778,26,48661.19,1871.58
CUST009421,20,48660.94,2433.05
CUST045386,22,48660.64,2211.85
CUST033364,21,48660.48,2317.17
CUST042106,25,48660.38,1946.42
CUST049191,15,48658.84,3243.92
CUST011816,25,48658.64,1946.35
CUST006693,25,48656.66,1946.27
CUST020280,19,48654.89,2560.78
CUST042698,21,48654.41,2316.88
CUST008847,18,48653.8,2702.99
CUST006117,20,48653.75,2432.69
CUST045451,25,48653.68,1946.15
CUST031747,29,48653.02,1677.69
CUST033763,23,48650.89,2115.26
CUST016763,25,48649.66,1945.99
CUST012319,27,48649.14,1801.82
CUST045473,18,48643.0,2702.39
CUST040607,18,48642.86,2702.38
CUST035842,22,48640.81,2210.95
CUST034510,25,48640.1,1945.6
CUST019693,21,48639.95,2316.19
CUST046781,24,48638.05,2026.59
CUST014012,19,48635.84,2559.78
CUST014938,23,48634.4,2114.54
CUST035316,25,48633.96,1945.36
CUST014887,22,48632.45,2210.57
CUST012948,23,48629.34,2114.32
CUST022275,25,48628.77,1945.15
CUST006680,33,48628.48,1473.59
CUST016381,29,48627.36,1676.81
CUST022711,25,48627.34,1945.09
CUST020550,18,48625.93,2701.44
CUST038256,27,48622.49,1800.83
CUST021682,25,48619.21,1944.77
CUST037189,25,48617.84,1944.71
CUST001999,18,48616.23,2700.9
CUST030774,20,48614.38,2430.72
CUST006339,18,48614.24,2700.79
CUST015391,25,48613.72,1944.55
CUST013217,18,48612.25,2700.68
CUST034048,19,48612.1,2558.53
CUST027416,21,48611.54,2314.84
CUST032072,26,48611.04,1869.66
CUST042212,28,48608.93,1736.03
CUST015396,23,48606.75,2113.34
CUST040400,19,48606.48,2558.24
CUST036601,26,48605.16,1869.43
CUST008555,21,48604.87,2314.52
CUST039548,22,48604.82,2209.31
CUST014188,17,48603.5,2859.03
CUST029746,20,48603.4,2430.17
CUST001962,28,48602.57,1735.81
CUST012240,22,48597.11,2208.96
CUST034186,20,48596.82,2429.84
CUST008303,21,48594.14,2314.01
CUST014650,22,48593.69,2208.8
CUST045077,17,48592.06,2858.36
CUST026838,17,48589.69,2858.22
CUST044182,22,48589.34,2208.61
CUST024174,17,48585.46,2857.97
CUST001212,24,48585.3,2024.39
CUST029807,21,48584.96,2313.57
CUST035784,24,48580.85,2024.2
CUST007211,24,48579.56,2024.15
CUST029741,19,48577.19,2556.69
CUST047601,23,48575.01,2111.96
CUST005088,22,48574.84,2207.95
CUST029535,29,48574.14,1674.97
CUST016090,25,48573.88,1942.96
CUST015294,26,48570.62,1868.1
CUST000131,22,48569.31,2207.7
CUST017690,18,48569.14,2698.29
CUST003840,21,48569.13,2312.82
CUST040367,29,48569.04,1674.79
CUST004261,17,48568.77,2856.99
CUST005742,21,48568.68,2312.79
CUST024961,16,48563.43,3035.21
CUST038133,26,48563.35,1867.82
CUST048540,26,48561.09,1867.73
CUST018696,25,48560.56,1942.42
CUST030796,20,48558.27,2427.91
CUST036746,24,48557.7,2023.24
CUST041783,24,48557.35,2023.22
CUST040827,25,48556.31,1942.25
CUST008930,18,48556.25,2697.57
CUST006785,25,48556.04,1942.24
CUST035245,24,48555.97,2023.17
CUST005512,29,48553.65,1674.26
CUST049664,24,48553.44,2023.06
CUST032718,25,48553.09,1942.12
CUST048295,18,48552.0,2697.33
CUST003272,25,48551.17,1942.05
CUST025368,23,48550.88,2110.91
CUST020524,21,48550.74,2311.94
CUST013302,25,48550.65,1942.03
CUST013853,22,48549.71,2206.81
CUST017760,25,48548.29,1941.93
CUST014448,22,48548.13,2206.73
CUST008896,29,48546.26,1674.01
CUST041309,18,48545.54,2696.97
CUST041615,24,48544.83,2022.7
CUST032139,20,48541.87,2427.09
CUST001954,23,48541.16,2110.49
CUST031620,17,48540.75,2855.34
CUST030603,21,48540.38,2311.45
CUST000884,21,48537.93,2311.33
CUST031526,15,48536.83,3235.79
CUST022268,16,48536.65,3033.54
CUST029109,26,48535.15,1866.74
CUST025156,20,48534.05,2426.7
CUST037136,27,48533.85,1797.55
CUST048047,23,48531.99,2110.09
CUST047984,25,48530.79,1941.23
CUST034237,20,48529.86,2426.49
CUST005299,25,48525.1,1941.0
CUST042524,15,48523.81,3234.92
CUST036307,26,48522.84,1866.26
CUST002251,22,48520.88,2205.49
CUST023427,22,48519.49,2205.43
CUST011704,24,48517.11,2021.55
CUST045909,16,48516.26,3032.27
CUST008415,20,48515.73,2425.79
CUST028017,24,48514.83,2021.45
CUST047288,17,48512.49,2853.68
CUST000372,19,48512.12,2553.27
CUST039025,24,48511.58,2021.32
CUST047511,23,48509.3,2109.1
CUST000248,21,48505.03,2309.76
CUST034195,20,48504.66,2425.23
